"Season","DayNum","team1_TeamID","team1_Score","team2_TeamID","team2_Score","WLoc","NumOT","team1_FGM","team1_FGA","team1_FGM3","team1_FGA3","team1_FTM","team1_FTA","team1_OR","team1_DR","team1_Ast","team1_TO","team1_Stl","team1_Blk","team1_PF","team2_FGM","team2_FGA","team2_FGM3","team2_FGA3","team2_FTM","team2_FTA","team2_OR","team2_DR","team2_Ast","team2_TO","team2_Stl","team2_Blk","team2_PF","league","PT_margin","FTA_margin","PF_margin","OR_margin","DR_margin","FGA_margin","FGA3_margin","TO_margin","Stl_margin","Ast_margin","Blk_margin"
2025,2,1163,92,1357,56,"H",0,32,62,13,31,15,23,12,30,25,12,10,13,13,19,56,6,15,12,18,3,16,8,14,6,2,20,"MNCAA",36,5,-7,9,14,6,16,-2,4,17,11
2025,2,1166,99,1410,86,"H",0,33,55,7,23,26,29,7,31,20,15,2,3,11,33,77,14,35,6,10,15,17,13,10,12,1,20,"MNCAA",13,19,-9,-8,14,-22,-12,5,-10,7,2
2025,2,1169,97,1478,75,"A",0,33,60,8,18,23,33,12,31,23,13,7,4,24,17,53,11,36,30,40,6,19,14,14,9,0,26,"MNCAA",22,-7,-2,6,12,7,-18,-1,-2,9,4
2025,2,1186,93,1370,86,"H",0,34,59,9,22,16,20,3,24,23,6,8,1,20,28,59,12,22,18,26,6,17,18,10,3,0,19,"MNCAA",7,-6,1,-3,7,0,0,-4,5,5,1
2025,2,1207,85,1250,77,"H",0,31,64,5,22,18,23,16,24,12,13,7,8,17,28,59,10,23,11,17,6,18,16,13,7,1,18,"MNCAA",8,6,-1,10,6,5,-1,0,0,-4,7
2025,2,1210,85,1480,62,"H",0,33,68,7,27,12,17,10,32,20,10,5,6,16,23,64,6,15,10,18,6,17,10,7,6,6,15,"MNCAA",23,-1,1,4,15,4,12,3,-1,10,0
2025,2,1219,93,1164,51,"H",0,31,55,14,28,17,25,8,32,21,12,4,4,15,20,64,5,22,6,13,6,16,7,12,6,4,19,"MNCAA",42,12,-4,2,16,-9,6,0,-2,14,0
2025,2,1231,80,1188,61,"H",0,30,57,6,16,14,17,8,33,18,16,7,5,15,25,71,5,26,6,13,14,17,11,12,9,3,17,"MNCAA",19,4,-2,-6,16,-14,-10,4,-2,7,2
2025,2,1261,95,1419,60,"H",0,34,67,10,34,17,19,13,31,13,12,7,7,13,24,62,3,14,9,13,6,19,6,14,6,2,18,"MNCAA",35,6,-5,7,12,5,20,-2,1,7,5
2025,2,1278,80,1331,57,"H",0,30,52,11,18,9,17,5,25,25,8,8,5,13,20,58,7,23,10,11,9,21,9,13,7,4,14,"MNCAA",23,6,-1,-4,4,-6,-5,-5,1,16,1
2025,2,1323,89,1476,60,"H",0,31,61,11,23,16,22,14,31,14,12,5,1,16,17,56,11,31,15,18,5,16,12,9,9,6,20,"MNCAA",29,4,-4,9,15,5,-8,3,-4,2,-5
2025,2,1337,77,1442,64,"H",0,28,52,7,15,14,19,5,28,15,13,3,3,12,25,61,5,23,9,11,6,18,6,9,6,4,11,"MNCAA",13,8,1,-1,10,-9,-8,4,-3,9,-1
2025,2,1351,68,1360,67,"A",0,22,56,9,25,15,22,7,23,12,12,4,3,18,25,63,6,18,11,17,10,21,12,11,9,4,20,"MNCAA",1,5,-2,-3,2,-7,7,1,-5,0,-1
2025,2,1353,75,1447,52,"H",0,28,55,7,23,12,21,2,33,17,9,7,4,14,22,63,5,16,3,11,10,28,11,11,2,2,21,"MNCAA",23,10,-7,-8,5,-8,7,-2,5,6,2
2025,2,1361,63,1471,58,"H",0,22,50,8,22,11,15,5,31,13,14,6,8,13,20,61,10,26,8,13,8,23,10,8,6,1,16,"MNCAA",5,2,-3,-3,8,-11,-4,6,0,3,7
2025,2,1377,91,1477,83,"H",0,30,66,6,23,25,36,12,28,14,13,7,3,22,30,66,9,29,14,25,6,27,10,15,11,4,28,"MNCAA",8,11,-6,6,1,0,-6,-2,-4,4,-1
2025,2,1429,101,1108,46,"H",0,37,72,12,31,15,18,15,30,28,9,11,5,14,16,55,7,21,7,11,9,15,7,17,8,4,15,"MNCAA",55,7,-1,6,15,17,10,-8,3,21,1
2025,2,1438,65,1144,56,"H",0,24,42,6,13,11,18,4,28,17,10,3,6,14,21,56,11,29,3,4,7,18,14,7,7,1,17,"MNCAA",9,14,-3,-3,10,-14,-16,3,-4,3,5
2025,2,1479,78,1288,73,"A",0,26,59,5,17,21,25,14,15,13,14,10,2,17,26,53,3,8,18,24,11,18,9,18,6,3,26,"MNCAA",5,1,-9,3,-3,6,9,-4,4,4,-1
2025,3,1102,73,1240,67,"H",0,26,54,12,31,9,16,8,19,19,8,5,6,19,23,54,6,20,15,19,9,23,9,14,3,2,21,"MNCAA",6,-3,-2,-1,-4,0,11,-6,2,10,4
2025,3,1137,75,1475,69,"A",1,23,57,4,17,25,34,12,26,7,16,6,3,18,25,60,8,23,11,18,4,21,9,10,12,3,23,"MNCAA",6,16,-5,8,5,-3,-6,6,-6,-2,0
2025,3,1143,91,1142,73,"H",0,30,65,11,26,20,28,14,24,12,10,9,5,18,22,58,10,26,19,23,8,21,11,18,4,2,22,"MNCAA",18,5,-4,6,3,7,0,-8,5,1,3
2025,3,1174,81,1352,77,"H",0,25,53,5,15,26,32,4,29,8,14,5,4,17,27,69,9,23,14,22,14,21,12,11,5,3,24,"MNCAA",4,10,-7,-10,8,-16,-8,3,0,-4,1
2025,3,1177,92,1341,59,"H",0,29,61,11,33,23,27,14,35,24,18,5,4,23,22,69,2,16,13,20,12,14,11,12,7,3,22,"MNCAA",33,7,1,2,21,-8,17,6,-2,13,1
2025,3,1196,81,1239,60,"H",0,30,57,7,24,14,25,12,21,19,10,10,10,7,25,66,7,24,3,3,15,20,11,17,7,2,19,"MNCAA",21,22,-12,-3,1,-9,0,-7,3,8,8
2025,3,1229,77,1295,68,"A",0,28,59,8,20,13,14,8,30,11,5,2,1,10,27,66,11,39,3,6,5,21,12,6,1,3,14,"MNCAA",9,8,-4,3,9,-7,-19,-1,1,-1,-2
2025,3,1234,89,1380,74,"H",0,32,60,18,40,7,12,5,27,26,12,5,4,14,31,65,6,19,6,15,9,25,16,11,10,1,15,"MNCAA",15,-3,-1,-4,2,-5,21,1,-5,10,3
2025,3,1260,87,1178,65,"H",0,29,59,8,30,21,27,10,20,21,14,11,8,22,20,59,6,24,19,29,12,18,10,16,7,2,22,"MNCAA",22,-2,0,-2,2,0,6,-2,4,11,6
2025,3,1277,96,1310,60,"H",0,35,67,6,18,20,25,15,28,20,9,6,1,15,20,53,9,26,11,18,5,18,11,15,5,1,22,"MNCAA",36,7,-7,10,10,14,-8,-6,1,9,0
2025,3,1303,79,1391,76,"A",0,29,71,10,26,11,13,9,25,14,5,3,2,17,29,61,9,27,9,18,6,28,19,7,3,3,12,"MNCAA",3,-5,5,3,-3,10,-1,-2,0,-5,-1
2025,3,1316,90,1149,66,"H",0,32,63,15,29,11,18,9,27,12,13,10,4,20,28,61,2,19,8,20,9,25,14,15,8,1,15,"MNCAA",24,-2,5,0,2,2,10,-2,2,-2,3
2025,3,1320,87,1454,68,"H",0,32,53,12,24,11,16,5,26,21,13,3,7,18,23,62,6,17,16,22,14,20,5,9,8,2,18,"MNCAA",19,-6,0,-9,6,-9,7,4,-5,16,5
2025,3,1335,85,1271,84,"H",0,25,58,12,34,23,31,11,22,18,6,6,1,18,30,64,7,19,17,26,15,24,14,11,0,2,20,"MNCAA",1,5,-2,-4,-2,-6,15,-5,6,4,-1
2025,3,1374,102,1197,73,"H",0,35,66,10,24,22,27,10,30,23,11,10,7,21,22,61,9,28,20,26,7,21,16,15,6,4,20,"MNCAA",29,1,1,3,9,5,-4,-4,4,7,3
2025,3,1388,86,1151,74,"H",0,27,52,8,22,24,32,8,21,17,9,5,4,18,27,53,8,20,12,17,2,18,19,9,4,0,22,"MNCAA",12,15,-4,6,3,-1,2,0,1,-2,4
2025,3,1392,73,1141,72,"A",0,26,58,7,18,14,25,11,21,9,9,8,0,16,28,58,7,24,9,18,13,24,14,14,8,7,20,"MNCAA",1,7,-4,-2,-3,0,-6,-5,0,-5,-7
2025,3,1412,98,1379,84,"H",0,39,76,7,25,13,18,13,20,23,10,12,2,15,29,57,10,22,16,21,6,24,15,21,4,6,17,"MNCAA",14,-3,-2,7,-4,19,3,-11,8,8,-4
2025,3,1413,79,1225,75,"A",0,26,61,7,27,20,26,12,23,8,12,8,1,20,24,53,12,28,15,25,8,25,15,17,6,0,23,"MNCAA",4,1,-3,4,-2,8,-1,-5,2,-7,1
2025,3,1425,75,1226,69,"H",0,24,56,5,20,22,34,9,14,20,6,6,3,23,21,45,4,12,23,30,9,25,12,17,0,5,26,"MNCAA",6,4,-3,0,-11,11,8,-11,6,8,-2
2025,3,1428,98,1146,63,"H",0,30,65,19,50,19,23,8,35,23,13,12,8,15,21,67,11,40,10,14,7,25,14,13,8,1,20,"MNCAA",35,9,-5,1,10,-2,10,0,4,9,7
2025,3,1448,80,1299,64,"H",0,27,62,6,25,20,22,10,34,15,17,7,4,15,22,67,11,35,9,12,4,21,11,13,10,0,22,"MNCAA",16,10,-7,6,13,-5,-10,4,-3,4,4
2025,3,1458,79,1286,67,"H",0,24,53,11,22,20,21,6,21,15,11,6,2,14,24,54,12,26,7,10,4,18,12,13,6,6,18,"MNCAA",12,11,-4,2,3,-1,-4,-2,0,3,-4
2025,4,1104,88,1117,79,"H",0,27,66,6,31,28,44,12,36,13,10,5,4,24,25,62,6,28,23,36,6,28,11,10,7,5,28,"MNCAA",9,8,-4,6,8,4,3,0,-2,2,-1
2025,4,1113,81,1365,74,"N",0,24,53,15,36,18,27,9,27,18,15,2,5,20,27,66,10,33,10,16,10,22,15,7,11,0,20,"MNCAA",7,11,0,-1,5,-13,3,8,-9,3,5
2025,4,1122,68,1139,66,"A",0,28,62,4,17,8,14,10,18,8,7,9,3,18,21,49,7,25,17,19,7,25,12,14,5,4,14,"MNCAA",2,-5,4,3,-7,13,-8,-7,4,-4,-1
2025,4,1140,86,1415,80,"H",0,33,62,6,22,14,26,10,26,15,10,7,7,20,25,58,11,28,19,23,3,23,13,12,8,1,22,"MNCAA",6,3,-2,7,3,4,-6,-2,-1,2,6
2025,4,1148,73,1386,67,"A",0,28,57,8,24,9,14,4,27,16,11,8,3,15,25,58,7,30,10,17,8,24,17,13,9,0,11,"MNCAA",6,-3,4,-4,3,-1,-6,-2,-1,-1,3
2025,4,1153,83,1287,56,"H",0,33,55,6,16,11,15,5,24,18,4,3,5,14,20,56,4,14,12,18,6,19,11,8,1,2,12,"MNCAA",27,-3,2,-1,5,-1,2,-4,2,7,3
2025,4,1155,88,1384,62,"H",0,33,56,12,27,10,17,7,26,19,16,12,4,16,22,56,8,20,10,14,6,17,9,16,10,0,14,"MNCAA",26,3,2,1,9,0,7,0,2,10,4
2025,4,1158,86,1378,71,"H",0,27,60,6,21,26,31,6,30,17,15,6,2,23,22,59,6,26,21,28,9,28,12,16,6,4,23,"MNCAA",15,3,0,-3,2,1,-5,-1,0,5,-2
2025,4,1160,90,1294,88,"H",2,27,58,5,18,31,41,10,33,9,21,12,5,19,32,74,13,36,11,17,12,21,18,17,12,0,28,"MNCAA",2,24,-9,-2,12,-16,-18,4,0,-9,5
2025,4,1161,87,1398,79,"H",1,27,63,8,24,25,35,9,26,17,11,10,2,18,31,66,7,22,10,19,12,28,16,19,8,3,30,"MNCAA",8,16,-12,-3,-2,-3,2,-8,2,1,-1
2025,4,1165,88,1359,86,"H",0,28,65,10,35,22,33,15,26,19,17,9,4,23,25,66,8,28,28,35,11,26,12,13,13,2,27,"MNCAA",2,-2,-4,4,0,-1,7,4,-4,7,2
2025,4,1172,91,1132,85,"A",0,29,61,10,25,23,28,7,26,18,13,4,6,21,28,60,10,22,19,25,5,20,12,9,10,5,21,"MNCAA",6,3,0,2,6,1,3,4,-6,6,1
2025,4,1181,100,1119,58,"H",0,35,71,17,38,13,18,14,32,19,8,8,6,13,21,64,8,29,8,9,8,21,11,12,7,2,15,"MNCAA",42,9,-2,6,11,7,9,-4,1,8,4
2025,4,1184,82,1190,78,"A",0,30,61,12,25,10,15,13,18,17,11,8,7,23,26,61,6,24,20,29,18,18,7,12,6,3,17,"MNCAA",4,-14,6,-5,0,0,1,-1,2,10,4
2025,4,1201,64,1170,57,"H",0,21,61,8,30,14,19,12,28,10,13,8,4,13,24,61,8,30,1,2,8,24,9,15,4,5,17,"MNCAA",7,17,-4,4,4,0,0,-2,4,1,-1
2025,4,1202,76,1125,74,"A",0,28,59,16,35,4,5,6,26,18,15,6,5,17,32,59,5,16,5,10,4,21,14,10,9,1,11,"MNCAA",2,-5,6,2,5,0,19,5,-3,4,4
2025,4,1203,82,1214,54,"H",0,31,66,7,27,13,17,10,30,13,12,10,4,12,19,66,4,19,12,16,13,23,4,15,7,2,16,"MNCAA",28,1,-4,-3,7,0,8,-3,3,9,2
2025,4,1205,88,1300,82,"A",0,35,50,3,8,15,22,6,23,12,20,8,4,19,31,63,5,20,15,20,11,8,16,10,10,0,21,"MNCAA",6,2,-2,-5,15,-13,-12,10,-2,-4,4
2025,4,1220,90,1233,76,"H",0,32,59,10,21,16,24,10,23,22,13,7,8,23,23,59,8,24,22,30,10,18,10,15,10,2,22,"MNCAA",14,-6,1,0,5,0,-3,-2,-3,12,6
2025,4,1227,91,1463,79,"H",0,31,68,12,32,17,23,7,27,16,8,8,2,18,25,56,11,24,18,25,5,27,13,16,4,7,19,"MNCAA",12,-2,-1,2,0,12,8,-8,4,3,-5
2025,4,1228,90,1188,58,"H",0,28,63,15,38,19,28,13,30,21,5,2,6,13,22,73,6,24,8,17,14,19,11,7,3,3,23,"MNCAA",32,11,-10,-1,11,-10,14,-2,-1,10,3
2025,4,1242,92,1314,89,"H",0,37,76,6,21,12,17,9,25,18,4,3,4,21,27,63,7,23,28,31,9,30,13,9,2,5,21,"MNCAA",3,-14,0,0,-5,13,-2,-5,1,5,-1
2025,4,1262,81,1389,74,"H",0,24,54,6,16,27,32,6,17,13,8,7,2,18,25,58,9,26,15,20,13,22,13,14,5,5,28,"MNCAA",7,12,-10,-7,-5,-4,-10,-6,2,0,-3
2025,4,1266,82,1206,63,"H",0,26,67,11,35,19,26,11,24,16,9,13,7,15,22,58,8,24,11,15,9,26,13,18,4,2,18,"MNCAA",19,11,-3,2,-2,9,11,-9,9,3,5
2025,4,1268,86,1291,52,"H",0,28,65,9,23,21,30,12,22,13,6,16,1,16,17,42,6,13,12,20,5,24,11,25,4,1,23,"MNCAA",34,10,-7,7,-2,23,10,-19,12,2,0
2025,4,1279,66,1212,64,"H",0,23,65,6,26,14,18,9,20,13,6,14,5,20,21,45,9,19,13,20,4,27,10,21,5,7,18,"MNCAA",2,-2,2,5,-7,20,7,-15,9,3,-2
2025,4,1280,101,1209,66,"H",0,42,72,10,28,7,10,11,25,26,10,15,8,22,22,64,5,18,17,25,17,18,9,16,5,0,14,"MNCAA",35,-15,8,-6,7,8,10,-6,10,17,8
2025,4,1281,77,1224,62,"H",0,24,51,3,22,26,31,7,23,9,12,11,4,14,22,55,10,19,8,10,6,17,14,16,5,0,19,"MNCAA",15,21,-5,1,6,-4,3,-4,6,-5,4
2025,4,1298,85,1217,80,"H",0,28,66,7,24,22,26,12,21,18,6,11,2,12,30,60,12,32,8,15,8,25,19,17,2,5,22,"MNCAA",5,11,-10,4,-4,6,-8,-11,9,-1,-3
2025,4,1301,81,1342,72,"H",0,31,56,7,19,12,19,10,17,18,12,12,3,16,28,57,5,16,11,16,12,17,10,15,7,1,19,"MNCAA",9,3,-3,-2,0,-1,3,-3,5,8,2
2025,4,1307,72,1417,64,"N",0,25,49,6,15,16,23,6,23,14,22,12,3,26,20,55,5,23,19,27,13,19,13,21,12,3,24,"MNCAA",8,-4,2,-7,4,-6,-8,1,0,1,0
2025,4,1332,79,1285,48,"H",0,27,60,9,25,16,23,11,26,16,7,9,2,17,17,50,3,19,11,17,6,22,4,12,6,2,20,"MNCAA",31,6,-3,5,4,10,6,-5,3,12,0
2025,4,1333,76,1451,48,"H",0,28,59,9,24,11,11,9,27,19,11,7,6,15,17,51,7,25,7,11,5,17,7,12,7,3,13,"MNCAA",28,0,2,4,10,8,-1,-1,0,12,3
2025,4,1334,80,1363,67,"N",0,29,59,4,16,18,22,10,28,14,12,5,2,21,22,62,3,19,20,24,5,21,8,7,5,2,21,"MNCAA",13,-2,0,5,7,-3,-3,5,0,6,0
2025,4,1336,103,1420,54,"H",0,37,67,10,23,19,29,10,37,21,11,12,8,13,19,65,8,24,8,14,7,24,13,17,10,1,25,"MNCAA",49,15,-12,3,13,2,-1,-6,2,8,7
2025,4,1338,83,1293,68,"H",0,27,53,8,19,21,33,9,25,9,9,8,7,17,24,55,6,21,14,21,5,20,10,13,8,2,26,"MNCAA",15,12,-9,4,5,-2,-2,-4,0,-1,5
2025,4,1343,75,1182,68,"N",0,23,53,11,24,18,29,4,23,13,10,6,2,14,24,58,8,22,12,19,8,29,15,11,7,6,20,"MNCAA",7,10,-6,-4,-6,-5,2,-1,-1,-2,-4
2025,4,1345,72,1297,50,"H",0,27,51,9,22,9,14,8,22,19,13,8,2,15,17,57,5,23,11,14,14,18,11,12,8,1,14,"MNCAA",22,0,1,-6,4,-6,-1,1,0,8,1
2025,4,1347,89,1456,77,"H",0,27,54,11,29,24,34,12,27,14,11,3,5,26,20,58,9,30,28,35,12,18,11,11,6,1,26,"MNCAA",12,-1,0,0,9,-4,-1,0,-3,3,4
2025,4,1348,91,1221,77,"H",0,31,57,6,21,23,29,4,25,19,7,8,3,16,25,61,12,34,15,18,10,22,13,13,5,2,21,"MNCAA",14,11,-5,-6,3,-4,-13,-6,3,6,1
2025,4,1355,80,1253,79,"H",0,29,56,5,13,17,24,7,26,9,12,5,2,20,22,55,11,26,24,27,7,22,11,10,4,0,22,"MNCAA",1,-3,-2,0,4,1,-13,2,1,-2,2
2025,4,1360,74,1131,60,"H",0,28,59,10,28,8,12,12,25,15,9,5,6,17,21,61,9,33,9,15,11,20,9,8,5,0,14,"MNCAA",14,-3,3,1,5,-2,-5,1,0,6,6
2025,4,1373,90,1136,88,"A",1,28,70,11,28,23,27,14,19,7,18,8,2,29,26,58,9,22,27,37,14,26,16,23,9,9,24,"MNCAA",2,-10,5,0,-7,12,6,-5,-1,-9,-7
2025,4,1375,70,1311,64,"A",0,19,57,9,30,23,30,10,26,12,5,5,2,14,22,63,12,36,8,13,10,23,15,7,2,5,21,"MNCAA",6,17,-7,0,3,-6,-6,-2,3,-3,-3
2025,4,1376,86,1354,64,"H",0,30,64,8,27,18,25,12,32,17,13,5,6,18,24,67,3,16,13,24,11,19,13,9,12,5,23,"MNCAA",22,1,-5,1,13,-3,11,4,-7,4,1
2025,4,1390,80,1168,53,"H",0,24,53,12,32,20,26,8,23,12,7,9,2,25,13,40,3,12,24,33,3,17,2,13,3,1,22,"MNCAA",27,-7,3,5,6,13,20,-6,6,10,1
2025,4,1395,67,1195,51,"H",0,25,55,6,22,11,14,10,22,15,14,7,4,10,20,50,6,25,5,9,5,19,11,14,5,1,16,"MNCAA",16,5,-6,5,3,5,-3,0,2,4,3
2025,4,1396,103,1284,74,"N",0,34,65,10,27,25,32,10,30,17,6,7,4,19,22,67,8,27,22,24,15,21,18,11,2,1,23,"MNCAA",29,8,-4,-5,9,-2,0,-5,5,-1,3
2025,4,1400,90,1223,59,"H",0,36,62,10,21,8,13,9,24,16,6,10,5,15,18,51,10,30,13,17,4,18,8,15,5,2,12,"MNCAA",31,-4,3,5,6,11,-9,-9,5,8,3
2025,4,1401,87,1477,55,"H",0,34,61,5,15,14,24,14,25,16,10,11,6,15,20,52,7,24,8,11,5,14,12,18,6,3,14,"MNCAA",32,13,1,9,11,9,-9,-8,5,4,3
2025,4,1403,86,1322,65,"H",0,29,57,6,19,22,29,10,26,15,9,7,3,18,22,59,8,18,13,22,14,21,10,12,5,3,20,"MNCAA",21,7,-2,-4,5,-2,1,-3,2,5,0
2025,4,1408,80,1419,64,"H",0,28,60,10,25,14,26,8,26,13,11,13,3,16,20,66,11,36,13,16,15,30,16,17,7,2,21,"MNCAA",16,10,-5,-7,-4,-6,-11,-6,6,-3,1
2025,4,1414,66,1258,51,"A",0,22,50,8,19,14,17,3,36,16,13,4,3,12,20,60,7,26,4,6,5,21,10,10,4,2,17,"MNCAA",15,11,-5,-2,15,-10,-7,3,0,6,1
2025,4,1416,75,1236,68,"H",0,25,59,2,20,23,30,14,26,13,13,8,3,11,28,65,8,29,4,7,8,19,8,11,4,3,20,"MNCAA",7,23,-9,6,7,-6,-9,2,4,5,0
2025,4,1423,92,1204,84,"H",0,21,50,5,25,45,59,12,31,12,12,6,6,23,29,59,8,22,18,28,7,18,9,14,7,1,38,"MNCAA",8,31,-15,5,13,-9,3,-2,-1,3,5
2025,4,1433,80,1130,55,"N",0,26,60,8,27,20,29,10,29,14,12,7,5,21,17,58,2,11,19,29,13,21,4,17,6,6,22,"MNCAA",25,0,-1,-3,8,2,16,-5,1,10,-1
2025,4,1437,91,1312,54,"H",0,32,56,11,23,16,22,10,25,16,5,3,5,14,21,50,10,25,2,5,3,12,13,11,1,3,19,"MNCAA",37,17,-5,7,13,6,-2,-6,2,3,2
2025,4,1439,93,1367,74,"H",0,31,62,8,21,23,30,11,19,14,7,3,3,16,28,55,9,21,9,13,5,18,15,17,3,3,22,"MNCAA",19,17,-6,6,1,7,0,-10,0,-1,0
2025,4,1450,91,1133,74,"H",0,27,61,10,31,27,33,14,24,16,9,10,3,22,24,54,11,26,15,21,7,21,15,13,4,2,24,"MNCAA",17,12,-2,7,3,7,5,-4,6,1,1
2025,4,1452,75,1269,69,"H",0,21,57,8,23,25,29,12,24,12,14,12,4,19,25,60,6,21,13,20,12,22,11,15,8,5,18,"MNCAA",6,9,1,0,2,-3,2,-1,4,1,-1
2025,4,1462,94,1237,80,"H",0,33,59,10,18,18,22,8,24,23,8,6,6,11,28,60,14,28,10,12,5,18,15,9,7,2,17,"MNCAA",14,10,-6,3,6,-1,-10,-1,-1,8,4
2025,4,1472,90,1453,76,"A",0,32,53,8,18,18,24,5,27,16,13,4,6,15,26,63,10,35,14,15,5,17,17,10,6,1,19,"MNCAA",14,9,-4,0,10,-10,-17,3,-2,-1,5
2025,4,1474,67,1441,54,"H",0,22,70,8,31,15,23,14,33,15,14,8,6,15,21,67,3,21,9,16,11,30,7,15,8,8,22,"MNCAA",13,7,-7,3,3,3,10,-1,0,8,-2
2025,5,1112,102,1330,44,"H",0,38,75,8,22,18,29,23,30,21,8,12,6,17,18,57,2,16,6,17,6,18,2,18,6,3,23,"MNCAA",58,12,-6,17,12,18,6,-10,6,19,3
2025,5,1120,74,1222,69,"N",0,27,51,7,23,13,19,9,19,14,11,6,7,21,24,58,5,13,16,22,10,14,7,10,5,3,20,"MNCAA",5,-3,1,-1,5,-7,10,1,1,7,4
2025,5,1124,72,1116,67,"N",0,27,58,7,24,11,17,9,23,12,8,6,1,16,24,58,5,20,14,17,10,23,13,11,5,6,19,"MNCAA",5,0,-3,-1,0,0,4,-3,1,-1,-5
2025,5,1162,83,1175,62,"H",0,28,65,12,32,15,22,14,25,18,16,8,5,14,26,68,1,8,9,14,12,23,19,15,7,7,20,"MNCAA",21,8,-6,2,2,-3,24,1,1,-1,-2
2025,5,1163,92,1306,53,"H",0,32,63,9,28,19,25,14,26,20,10,5,10,19,17,48,3,13,16,20,3,21,8,16,5,2,20,"MNCAA",39,5,-1,11,5,15,15,-6,0,12,8
2025,5,1171,81,1357,76,"H",0,23,58,8,29,27,39,12,31,18,13,5,2,19,27,63,12,26,10,12,4,25,15,12,7,2,28,"MNCAA",5,27,-9,8,6,-5,3,1,-2,3,0
2025,5,1173,71,1321,66,"H",0,24,46,8,21,15,25,3,22,16,14,10,4,15,25,56,5,20,11,13,9,22,11,15,6,1,21,"MNCAA",5,12,-6,-6,0,-10,1,-1,4,5,3
2025,5,1180,73,1159,56,"H",0,24,56,13,30,12,15,8,32,15,10,5,9,13,20,60,4,25,12,15,5,20,9,5,8,3,14,"MNCAA",17,0,-1,3,12,-4,5,5,-3,6,6
2025,5,1187,63,1157,59,"H",0,17,51,4,19,25,40,14,26,7,4,2,7,19,20,59,8,22,11,18,10,23,11,4,2,1,30,"MNCAA",4,22,-11,4,3,-8,-3,0,0,-4,6
2025,5,1199,73,1349,65,"N",0,23,54,5,19,22,34,9,23,10,13,9,7,25,19,53,8,25,19,31,11,23,10,17,6,2,27,"MNCAA",8,3,-2,-2,0,1,-6,-4,3,0,5
2025,5,1200,57,1371,56,"A",0,19,52,7,24,12,18,9,25,13,14,8,6,19,22,54,4,9,8,16,9,25,13,12,7,4,17,"MNCAA",1,2,2,0,0,-2,15,2,1,0,2
2025,5,1207,69,1193,57,"H",0,27,57,6,20,9,12,12,24,15,16,13,6,15,20,60,8,22,9,10,10,19,12,17,12,1,16,"MNCAA",12,2,-1,2,5,-3,-2,-1,1,3,5
2025,5,1213,74,1443,72,"H",0,24,60,4,17,22,29,9,27,10,11,11,4,14,28,61,8,21,8,13,6,28,8,14,7,2,19,"MNCAA",2,16,-5,3,-1,-1,-4,-3,4,2,2
2025,5,1219,80,1238,71,"H",0,23,42,10,24,24,29,4,24,16,18,9,2,21,23,54,7,20,18,26,4,16,11,12,10,0,21,"MNCAA",9,3,0,0,8,-12,4,6,-1,5,2
2025,5,1243,77,1156,64,"H",0,26,45,10,19,15,26,5,13,16,19,12,6,17,23,60,6,18,12,16,16,13,12,17,13,3,20,"MNCAA",13,10,-3,-11,0,-15,1,2,-1,4,3
2025,5,1246,100,1137,72,"H",0,38,79,13,36,11,16,20,29,23,15,9,6,13,29,73,12,33,2,6,9,23,18,13,8,1,14,"MNCAA",28,10,-1,11,6,6,3,2,1,5,5
2025,5,1247,81,1248,60,"H",0,27,61,7,20,20,26,10,36,17,11,8,2,16,22,61,9,30,7,15,5,21,14,9,7,1,20,"MNCAA",21,11,-4,5,15,0,-10,2,1,3,1
2025,5,1251,66,1370,64,"A",0,24,50,8,22,10,19,7,19,11,14,7,0,21,24,46,5,14,11,24,6,23,10,12,11,2,16,"MNCAA",2,-5,5,1,-4,4,8,2,-4,1,-2
2025,5,1252,78,1459,69,"H",0,28,58,7,21,15,18,11,23,9,6,8,0,16,26,58,12,31,5,10,11,19,12,10,3,2,17,"MNCAA",9,8,-1,0,4,0,-10,-4,5,-3,-2
2025,5,1255,84,1288,66,"H",0,25,49,9,27,25,33,6,16,14,15,11,3,18,27,54,1,12,11,20,8,16,10,19,6,1,25,"MNCAA",18,13,-7,-2,0,-5,15,-4,5,4,2
2025,5,1256,92,1426,77,"A",0,31,61,10,25,20,26,12,19,23,6,6,7,15,28,67,9,32,12,17,14,14,20,10,3,1,21,"MNCAA",15,9,-6,-2,5,-6,-7,-4,3,3,6
2025,5,1265,79,1350,72,"A",0,26,60,14,28,13,17,10,25,12,10,2,2,21,20,51,8,22,24,31,8,25,9,10,6,5,18,"MNCAA",7,-14,3,2,0,9,6,0,-4,3,-3
2025,5,1272,80,1424,74,"A",0,29,56,6,17,16,22,8,29,17,13,4,3,19,23,58,9,25,19,26,9,20,12,10,10,4,21,"MNCAA",6,-4,-2,-1,9,-2,-8,3,-6,5,-1
2025,5,1278,68,1303,64,"H",0,25,55,3,17,15,26,7,19,14,11,7,7,19,21,51,6,20,16,23,9,25,12,16,6,1,20,"MNCAA",4,3,-1,-2,-6,4,-3,-5,1,2,6
2025,5,1292,79,1101,56,"A",0,31,60,6,17,11,14,7,23,13,13,14,4,21,19,49,2,14,16,25,9,20,9,19,8,5,15,"MNCAA",23,-11,6,-2,3,11,3,-6,6,4,-1
